pol_id,election_date,cand_id,race_id,race_type,office_name,state_postal,seat_num,seat_name,first_name,middle_name,last_name,suffix,abbrv,party
64024,2016-11-08,45324,38145,General,U.S. Senate,OK,,,Mark,,Beard,,,Ind
64026,2014-11-04,44658,37855,General,U.S. House,OK,,,Jon,,Douthitt,,,Ind
64027,2014-11-04,44659,37036,General,U.S. House,OK,,,Dennis B.,,Johnson,,,Ind
64028,2014-11-04,44662,37856,General,U.S. House,OK,,,Buddy,,Ray,,,Ind
64029,2014-11-04,44660,37856,General,U.S. House,OK,,,Tom,,Boggs,,,Ind
64030,2014-11-04,18391,13676,General,Governor,ID,,,John,,Bujak,,,Lib
64031,2014-11-04,18392,13676,General,Governor,ID,,,Jill,,Humble,,,Ind
64032,2014-11-04,18393,13676,General,Governor,ID,,,Steve,,Pankey,,,CST
64033,2014-11-04,35968,3,General,U.S. House,NV,,,Kamau,,Bakari,,,IAP
64033,2016-11-08,36532,3,General,U.S. House,NV,,,Kamau,,Bakari,,,IAP
64034,2014-11-04,35969,30155,General,U.S. House,NV,,,David,,Goossen,,,Ind
64034,2016-11-08,36535,30155,General,U.S. House,NV,,,David,,Goossen,,,NPD
64035,2014-11-04,35970,30155,General,U.S. House,NV,,,Randy,,Kimmick,,,Lib
64036,2014-11-04,35971,30155,General,U.S. House,NV,,,Steven,,St. John,,StJohn,Ind
64037,2014-11-04,32599,24467,General,U.S. Senate,MA,,,Brian,,Herr,,,GOP
64038,2014-11-04,52313,46375,General,Governor,VT,,,Bernard,,Peters,,,Ind
64039,2014-11-04,52295,46375,General,Governor,VT,,,Scott,,Milne,,,GOP
64039,2016-11-08,52620,46373,General,U.S. Senate,VT,,,Scott,,Milne,,,GOP
64040,2014-11-04,44664,37857,General,Governor,OK,,,Kimberly,,Willis,,,Ind
64041,2014-11-04,6337,2015,General,U.S. House,AK,,,Forrest,,Dunbar,,,Dem
64043,2014-11-04,7372,2,General,U.S. House,WA,,,Pedro,,Celis,,,GOP
64044,2016-11-08,7900,2,General,U.S. House,WA,,,Robert,,Sutherland,,Suthrlnd,GOP
64047,2014-11-04,7376,48008,General,U.S. House,WA,,,B.J.,,Guillot,,,GOP
64048,2014-11-04,7377,48009,General,U.S. House,WA,,,Bob,,Dingethal,,Dingethl,Dem
64058,2014-11-04,7393,48013,General,U.S. House,WA,,,Joe,,Pakootas,,,Dem
64058,2016-11-08,7917,48013,General,U.S. House,WA,,,Joe,,Pakootas,,,Dem
64060,2014-11-04,7396,48015,General,U.S. House,WA,,,Marty,,McClendon,,McClndn,GOP
64063,2014-11-04,7401,48017,General,U.S. House,WA,,,Craig,,Keller,,,GOP
64064,2014-11-04,7402,48020,General,U.S. House,WA,,,Jason,,Ritchie,,,Dem
64065,2014-11-04,7404,4,General,U.S. House,WA,,,Doug,,Basler,,,GOP
64065,2016-11-08,7940,4,General,U.S. House,WA,,,Doug,,Basler,,,GOP
64070,2014-11-04,5882,17007,General,U.S. House,KS,,,James,,Sherow,,,Dem
64072,2016-11-08,6605,17007,General,U.S. House,KS,,,Alan,,LaPolice,,,Ind
64073,2014-11-04,5885,17355,General,U.S. House,KS,,,Margie,,Wakefield,,Wakefild,Dem
64075,2014-11-04,5890,17009,General,U.S. House,KS,,,Kelly,,Kultala,,,Dem
64077,2014-11-04,5892,17010,General,U.S. House,KS,,,Perry,,Schuckman,,Schckmn,Dem
64080,2014-11-04,23857,20157,General,U.S. Senate,LA,,,Rob,,Maness,,,GOP
64080,2016-11-08,24377,19932,General,U.S. Senate,LA,,,Rob,,Maness,,,GOP
64081,2014-11-04,23860,20157,General,U.S. Senate,LA,,,Brannon,,McMorris,,,Lib
64084,2014-11-04,23868,20052,General,U.S. House,LA,,,Ralph,,Abraham,,Abrham,GOP
64084,2016-11-08,23868,20052,General,U.S. House,LA,,,Ralph,,Abraham,,Abrham,GOP
64085,2014-11-04,23865,20052,General,U.S. House,LA,,,Zach,,Dasher,,,GOP
64086,2014-11-04,23876,20053,General,U.S. House,LA,,,Dan,,Claitor,,,GOP
64087,2014-11-04,23881,20053,General,U.S. House,LA,,,Lenar,,Whitney,,,GOP
64088,2014-11-04,23880,20053,General,U.S. House,LA,,,Craig,,McCulloch,,McCullch,GOP
64091,2014-11-04,23883,20053,General,U.S. House,LA,,,Richard,,Lieberman,,Liebermn,Dem
64091,2016-11-08,24418,20053,General,U.S. House,LA,,,Richard,,Lieberman,,Liebermn,Dem
64092,2014-11-04,23872,20053,General,U.S. House,LA,,,Trey,,Thomas,,,GOP
64093,2014-11-04,23874,20053,General,U.S. House,LA,,,Garret,,Graves,,,GOP
64093,2016-11-08,23874,20053,General,U.S. House,LA,,,Garret,,Graves,,,GOP
64094,2014-11-04,23878,20053,General,U.S. House,LA,,,Norm,,Clark,,,GOP
64095,2014-11-04,23873,20053,General,U.S. House,LA,,,Paul,,Dietzel,,,GOP
64096,2014-11-04,23879,20053,General,U.S. House,LA,,,Bob,,Bell,,,GOP
64096,2016-11-08,24420,20053,General,U.S. House,LA,,,Bob,,Bell,,,GOP
64097,2014-11-04,23866,20052,General,U.S. House,LA,,,Harris,,Brown,,,GOP
64099,2014-11-04,34483,23805,General,U.S. House,MI,,,Jerry,,Cannon,,,Dem
64100,2014-11-04,34484,23806,General,U.S. House,MI,,,Dean,,Vanderstelt,,Vndrstlt,Dem
64102,2014-11-04,34486,23807,General,U.S. House,MI,,,Bob,,Goodrich,,,Dem
64104,2014-11-04,34490,23808,General,U.S. House,MI,,,Jeff,,Holmes,,,Dem
64105,2016-11-08,35224,23814,General,U.S. House,MI,,,Paul,,Mitchell,,,GOP
64106,2014-11-04,34492,23809,General,U.S. House,MI,,,Allen,,Hardwick,,Hardwck,GOP
64106,2016-11-08,35217,23809,General,U.S. House,MI,,,Al,,Hardwick,,Hardwck,GOP
64109,2014-11-04,34494,23810,General,U.S. House,MI,,,Paul,,Clements,,,Dem
64109,2016-11-08,35218,23810,General,U.S. House,MI,,,Paul,,Clements,,,Dem
64114,2014-11-04,34503,23813,General,U.S. House,MI,,,George,,Brikho,,,GOP
64115,2014-11-04,34505,23815,General,U.S. House,MI,,,Dave,,Trott,,,GOP
64115,2016-11-08,34505,23815,General,U.S. House,MI,,,Dave,,Trott,,,GOP
64116,2016-11-08,35229,23815,General,U.S. House,MI,,,Anil,,Kumar,,,Dem
64117,2014-11-04,34509,23815,General,U.S. House,MI,,,Bobby,,McKenzie,,,Dem
64118,2014-11-04,34510,23816,General,U.S. House,MI,,,Terry,,Bowman,,,GOP
64120,2014-11-04,34511,23816,General,U.S. House,MI,,,Debbie,,Dingell,,,Dem
64120,2016-11-08,34511,23816,General,U.S. House,MI,,,Debbie,,Dingell,,,Dem
64121,2014-11-04,34513,23817,General,U.S. House,MI,,,Jeff,,Gorman,,,GOP
64121,2016-11-08,35231,23817,General,U.S. House,MI,,,Jeff,,Gorman,,,GOP
64126,2014-11-04,29079,20644,General,U.S. House,ME,,,Richard,,Murphy,,,Ind
64127,2014-11-04,29080,20645,General,U.S. House,ME,,,Blaine,,Richardson,,Richrdsn,Ind
64128,2014-11-04,58955,45897,General,U.S. House,TX,,,Roxanne,,Simonson,,Simnson,Lib
64129,2014-11-04,58957,47179,General,U.S. House,TX,,,William,,Aikens,,,Lib
64130,2014-11-04,58962,49477,General,U.S. House,TX,,,Jason,,Reeves,,,Lib
64131,2014-11-04,58963,49478,General,U.S. House,TX,,,Ryan,,Rowley,,,Lib
64132,2014-11-04,58964,49479,General,U.S. House,TX,,,Cory,,Bruner,,,Lib
64133,2014-11-04,58966,49480,General,U.S. House,TX,,,Hal,,Ridley,,,Grn
64133,2016-11-08,60453,49480,General,U.S. House,TX,,,Hal,,Ridley,,,Grn
64134,2014-11-04,58967,49480,General,U.S. House,TX,,,Rodney,,Veach,,,Lib
64137,2014-11-04,19685,10009,General,U.S. House,FL,,,Gwen,,Graham,,,Dem
64139,2014-11-04,19687,10011,General,U.S. House,FL,,,Marihelen,,Wheeler,,,Dem
64142,2014-11-04,19690,10015,General,U.S. House,FL,,,Glo,,Smith,,,GOP
64142,2016-11-08,20680,10015,General,U.S. House,FL,,,Glo,,Smith,,,GOP
64145,2014-11-04,19697,10019,General,U.S. House,FL,,,Wes,,Neuman,,,Dem
64146,2014-11-04,19698,10021,General,U.S. House,FL,,,Gabriel,,Rothblatt,Roth,Rothbltt,Dem
64148,2014-11-04,19700,10023,General,U.S. House,FL,,,Carol,,Platt,,,GOP
64151,2014-11-04,19705,10025,General,U.S. House,FL,,,Michael,,McKenna,,McKenn,Dem
64153,2014-11-04,19707,10027,General,U.S. House,FL,,,Dave,,Koller,,,Dem
64153,2016-11-08,20718,10027,General,U.S. House,FL,,,Dave,,Koller,,,Dem
64154,2014-11-04,19708,10035,General,U.S. House,FL,,,Alan,,Cohn,,,Dem
64155,2014-11-04,19709,10037,General,U.S. House,FL,,,Henry,,Lawrence,,Lawrenc,Dem
64160,2014-11-04,19718,10401,General,U.S. House,FL,,,Jay,,Bonner,,,GOP
64164,2016-11-08,20757,10396,General,U.S. House,FL,,,Andrea,,McGee,,,GOP
64165,2014-11-04,19723,10396,General,U.S. House,FL,,,Paul,,Spain,,,GOP
64165,2016-11-08,20755,10393,General,U.S. House,FL,,,Paul,,Spain,,,GOP
64167,2014-11-04,19727,10398,General,U.S. House,FL,,,Joe,,Kaufman,,,GOP
64167,2016-11-08,20762,10398,General,U.S. House,FL,,,Joe,,Kaufman,,,GOP
64168,2014-11-04,19728,11128,General,U.S. House,FL,,,Dufirstson,,Neree,,,GOP
64170,2014-11-04,19730,11586,General,U.S. House,FL,,,Carlos,,Curbelo,,,GOP
64170,2016-11-08,19730,11586,General,U.S. House,FL,,,Carlos,,Curbelo,,,GOP
64174,2014-11-04,19691,10017,General,U.S. House,FL,,,David,,Cox,,,Dem
64176,2014-11-04,19621,7009,General,U.S. House,CT,,,Lori,,Hopkins-Cavanagh,,HpknsC,GOP
64180,2014-11-04,19622,7011,General,U.S. House,CT,,,James,,Brown,,,GOP
64182,2014-11-04,48966,43441,General,U.S. Senate,TN,,,Gordon,,Ball,,,Dem
64190,2014-11-04,48983,43011,General,U.S. House,TN,,,Lenda,,Sherrell,,,Dem
64197,2014-11-04,48994,43015,General,U.S. House,TN,,,Amos,,Powers,,,Dem
64199,2014-11-04,48998,43017,General,U.S. House,TN,,,Daniel,,Cramer,,,Dem
64201,2016-11-08,49576,43019,General,U.S. House,TN,,,Rickey,,Hobson,,,Dem
64207,2014-11-04,48970,43440,General,Governor,TN,,,Charles,,Brown,,,Dem
64212,2014-11-04,20094,10045,General,Governor,FL,,,Adrian,,Wyllie,,,Lib
64213,2014-11-04,20095,11126,General,U.S. House,FL,,,Mark,,Wichern,,,NPA
64214,2014-11-04,20096,10011,General,U.S. House,FL,,,Howard,,Lawson,,,NPA
64215,2014-11-04,20097,10013,General,U.S. House,FL,,,Gary,,Koniz,,,NPA
64215,2016-11-08,21380,10013,General,U.S. House,FL,,,Gary,,Koniz,,,NPA
64216,2014-11-04,20098,10013,General,U.S. House,FL,,,Paula,,Moser-Bartlett,,MsrBart,NPA
64217,2014-11-04,20100,10023,General,U.S. House,FL,,,Marko,,Milakovich,,Milakvch,NPA
64219,2014-11-04,20107,11128,General,U.S. House,FL,,,Luis,,Fernandez,,Fernndz,NPA
64220,2014-11-04,4973,38952,General,U.S. Senate,OR,,,James,,Leuenberger,,Lenbrgr,CST
64221,2014-11-04,4976,38019,General,Governor,OR,,,Aaron,,Auer,,,CST
64221,2016-11-08,5312,38019,General,Governor,OR,,,Aaron,,Auer,,,CST
64223,2014-11-04,31357,26489,General,U.S. House,MS,,,Joey,,Robinson,,,Lib
64224,2014-11-04,31353,26486,General,U.S. House,MS,,,Lajena,,Walley,,,RP
64225,2014-11-04,31346,25929,General,U.S. House,MS,,,Troy,,Ray,,,Ind
64225,2016-11-08,31942,25929,General,U.S. House,MS,,,Troy,,Ray,,,Ind
64226,2014-11-04,31354,25929,General,U.S. House,MS,,,Shelley,,Shoemake,,Shoemak,RP
64227,2014-11-04,31347,26488,General,U.S. House,MS,,,Roger,,Gerrard,,,Ind
64227,2016-11-08,31944,26488,General,U.S. House,MS,,,Roger,,Gerrard,,,VET
64228,2014-11-04,31349,26489,General,U.S. House,MS,,,Ed,,Reich,,,Ind
64229,2014-11-04,31356,26489,General,U.S. House,MS,,,Eli,,Jackson,,,RP
64230,2014-11-04,21122,15014,General,U.S. House,IN,,,Donna,,Dunn,,,Lib
64230,2016-11-08,21532,15014,General,U.S. House,IN,,,Donna,,Dunn,,,Lib
64231,2014-11-04,21123,15017,General,U.S. House,IN,,,Jeff,,Petermann,,Petermn,Lib
64232,2014-11-04,21125,15026,General,U.S. House,IN,,,John,,Krom,,,Lib
64233,2014-11-04,21127,15032,General,U.S. House,IN,,,Chris,,Mayo,,,Lib
64234,2014-11-04,21129,15038,General,U.S. House,IN,,,Mike,,Frey,,,Lib
64236,2014-11-04,49143,43441,General,U.S. Senate,TN,,,Bartholomew,,Phillips,,,Ind
64237,2014-11-04,49144,43441,General,U.S. Senate,TN,,,C.,,Salekin,,,Ind
64238,2014-11-04,49142,43441,General,U.S. Senate,TN,,,Danny,,Page,,,Ind
64239,2014-11-04,49139,43441,General,U.S. Senate,TN,,,Edmund,,Gauthier,,,Ind
64240,2014-11-04,49145,43441,General,U.S. Senate,TN,,,Eric,,Schechter,,Schechtr,Ind
64241,2014-11-04,49176,43441,General,U.S. Senate,TN,,,Joe,,Wilmoth,,,CST
64242,2014-11-04,49140,43441,General,U.S. Senate,TN,,,Joshua,,James,,,Ind
64243,2014-11-04,49146,43441,General,U.S. Senate,TN,,,Rick,,Tyler,,,Ind
64243,2016-11-08,49746,43009,General,U.S. House,TN,,,Rick,,Tyler,,,Ind
64244,2014-11-04,49138,43441,General,U.S. Senate,TN,,,Tom,,Emerson,,,Ind
64245,2014-11-04,12513,6345,General,U.S. Senate,AR,,,Mark,,Swaney,,,Grn
64246,2014-11-04,12514,6345,General,U.S. Senate,AR,,,Nathan,,LaFrance,,LaFranc,Lib
64247,2014-11-04,12515,5104,General,U.S. House,AR,,,Brian,,Willhite,,,Lib
64248,2014-11-04,12516,5105,General,U.S. House,AR,,,Debbie,,Standiford,,Standfrd,Lib
64249,2014-11-04,12507,6092,General,U.S. House,AR,,,Grant,,Brand,,,Lib
64250,2014-11-04,12508,5107,General,U.S. House,AR,,,Ken,,Hamilton,,,Lib
64251,2014-11-04,12511,5626,General,Governor,AR,,,Frank,,Gilbert,,,Lib
64251,2016-11-08,12845,5103,General,U.S. Senate,AR,,,Frank,,Gilbert,,,Lib
64254,2014-11-04,6405,3079,General,U.S. Senate,AK,,,Mark,,Fish,,,Lib
64261,2014-11-04,6382,2010,General,Governor,AK,,,Carolyn,,Clift,,,Lib
64262,2014-11-04,6373,3079,General,U.S. Senate,AK,,,Dan,,Sullivan,,,GOP
64264,2014-11-04,26124,15994,General,U.S. House,IL,,,Vince,,Kolber,,,GOP
64264,2016-11-08,27498,15994,General,U.S. House,IL,,,Vince,,Kolber,,,GOP
64265,2014-11-04,49161,43003,General,U.S. House,TN,,,Robert,,Franklin,,,Ind
64265,2016-11-08,49743,43003,General,U.S. House,TN,,,Robert,,Franklin,,,Ind
64266,2014-11-04,12367,7168,General,U.S. Senate,CO,,,Steve,,Shogan,,,Una
64267,2014-11-04,12368,7168,General,U.S. Senate,CO,,,Raul,,Acosta,,,Una
64268,2014-11-04,12376,6615,General,U.S. House,CO,,,Travis,,Mero,,,Lib
64269,2014-11-04,12371,6616,General,U.S. House,CO,,,Grant,,Doherty,,,Una
64270,2014-11-04,12377,6616,General,U.S. House,CO,,,Jess,,Loban,,,Lib
64272,2014-11-04,12372,6619,General,Governor,CO,,,Mike,,Dunafon,,,Una
64273,2014-11-04,12380,6619,General,Governor,CO,,,Matthew,,Hess,,,Lib
64274,2014-11-04,20175,12301,General,U.S. Senate,GA,,,Amanda,,Swafford,,,Lib
64275,2014-11-04,20176,12029,General,Governor,GA,,,Andrew,,Hunt,,,Lib
64277,2014-11-04,47835,41924,General,U.S. Senate,SC,,,Jill,,Bossi,,,Amr
64279,2014-11-04,47825,41191,General,Governor,SC,,,Steve,,French,,,Lib
64280,2014-11-04,47828,41003,General,U.S. House,SC,,,Harold,,Geddings,,,Lab
64281,2014-11-04,47829,41313,General,U.S. House,SC,,,Curtis,,McLaughlin,,McLghln,Lib
64282,2014-11-04,47830,41315,General,U.S. House,SC,,,Kevin,,Umbaugh,,Umbagh,Lib
64285,2014-11-04,4986,1376,General,U.S. House,AL,,,Mark,,Bray,,,Ind
64286,2014-11-04,8309,27025,General,U.S. House,MO,,,Daniel,,Elder,,,GOP
64289,2014-11-04,8315,26025,General,U.S. House,MO,,,Courtney,,Denton,,,Dem
64292,2014-11-04,8319,26027,General,U.S. House,MO,,,Nate,,Irvin,,,Dem
64298,2014-11-04,8332,26029,General,U.S. House,MO,,,Roy,,Welborn,,,Lib
64298,2016-11-08,8950,26029,General,U.S. House,MO,,,Roy,,Welborn,,,Lib
64303,2016-11-08,8960,26033,General,U.S. House,MO,,,Genevieve,,Williams,,,Dem
64304,2014-11-04,8345,26035,General,U.S. House,MO,,,Barbara,,Stocker,,,Dem
64308,2014-11-04,56731,49137,General,U.S. Senate,WV,,,John,,Buckley,,,Lib
64310,2016-11-08,57733,49275,General,U.S. House,WV,,,Zane,,Lawhorn,,,Lib
64313,2014-11-04,56741,49274,General,U.S. House,WV,,,Davy,,Jones,,,Lib
64314,2014-11-04,51346,47001,General,U.S. House,VA,,,Norm,,Mosher,,,Dem
64315,2014-11-04,51340,47007,General,U.S. House,VA,,,Elliott,,Fausz,,,Dem
64316,2014-11-04,51342,47011,General,U.S. House,VA,,,Elaine,,Hildebrandt,,Hldbrndt,IGr
64317,2014-11-04,51343,47011,General,U.S. House,VA,,,Will,,Hammer,,,Lib
64318,2014-11-04,51350,47017,General,U.S. House,VA,,,William,,Carr,,,Ind
64320,2014-11-04,45702,40005,General,Governor,RI,,,Kate,,Fletcher,,,Ind
64321,2014-11-04,45651,40005,General,Governor,RI,,,Leon,,Kayarian,,,Ind
64322,2014-11-04,4977,38952,General,U.S. Senate,OR,,,Mike,,Montchalin,,Montchln,Lib
64323,2014-11-04,4979,38529,General,U.S. House,OR,,,Sharon,,Durbin,,,Lib
64324,2014-11-04,4980,38530,General,U.S. House,OR,,,Jeffrey,,Langan,,,Lib
64325,2014-11-04,4986,38531,General,U.S. House,OR,,,David,,Chester,,,Lib
64326,2014-11-04,4984,38019,General,Governor,OR,,,Paul,,Grad,,,Lib
64328,2014-11-04,12382,6619,General,Governor,CO,,,Harry,,Hempy,,,Grn
64331,2014-11-04,8603,26035,General,U.S. House,MO,,,Terry,,Hampton,,,Ind
64332,2014-11-04,23940,20049,General,U.S. House,LA,,,Samuel,,Davenport,,Davenprt,Lib
64333,2014-11-04,23944,20157,General,U.S. Senate,LA,,,Thomas,,Clements,,,GOP
64333,2016-11-08,24374,19932,General,U.S. Senate,LA,,,Thomas,,Clements,,,Lib
64335,2014-11-04,9187,3012,General,U.S. House,AZ,,,James,,Woods,,,Dem
64336,2014-11-04,9351,3014,General,Governor,AZ,,,J.L.,,Mealer,,,AmE
64338,2014-11-04,6082,17585,General,U.S. Senate,KS,,,Randall,,Batson,,,Lib
64339,2014-11-04,6084,17559,General,Governor,KS,,,Keen,,Umbehr,,,Lib
64340,2014-11-04,6083,17355,General,U.S. House,KS,,,Christopher,,Clemmons,,Clmmns,Lib
64341,2014-11-04,45359,36005,General,Governor,OH,,,Anita,,Rios,,,Grn
64342,2014-11-04,45360,36025,General,U.S. House,OH,,,Dennis,,Lambert,,,Grn
64343,2014-11-04,26728,50016,General,Governor,WI,,,Robert,,Burke,,RBurke,Lib
64344,2014-11-04,26729,50016,General,Governor,WI,,,Dennis,,Fehr,,,Ind
64345,2014-11-04,26731,50060,General,U.S. House,WI,,,Gus,,Fahrendorf,,Fahrndrf,Lib
64346,2014-11-04,26732,50064,General,U.S. House,WI,,,Lawrence,,Dale,,,Grn
64347,2014-11-04,47826,41191,General,Governor,SC,,,Tom,,Ervin,,,PEC
64348,2014-11-04,34963,24463,General,U.S. Senate,MI,,,Chris,,Wahmhoff,,,Grn
64349,2014-11-04,34965,24074,General,Governor,MI,,,Paul,,Homeniuk,,,Grn
64351,2016-11-08,79314,36599,General,U.S. House,NY,,,Zephyr,,Teachout,,,Dem
64356,2014-11-04,9181,3004,General,U.S. House,AZ,,,Andy,,Tobin,,,GOP
64361,2014-11-04,9190,3920,General,U.S. House,AZ,,,Ruben,,Gallego,,,Dem
64361,2016-11-08,9190,3920,General,U.S. House,AZ,,,Ruben,,Gallego,,,Dem
64364,2014-11-04,9199,3014,General,Governor,AZ,,,Doug,,Ducey,,,GOP
64368,2014-11-04,54634,51677,General,U.S. Senate,WY,,,Charlie,,Hardy,,,Dem
64369,2016-11-08,36539,30992,General,U.S. House,NV,,,Mike,,Little,,,IAP
64389,2014-11-04,49150,43007,General,U.S. House,TN,,,Casey,,Gouge,,,Ind
64390,2014-11-04,49151,43009,General,U.S. House,TN,,,Cassandra,,Mitchell,,,Ind
64390,2016-11-08,49745,43009,General,U.S. House,TN,,,Cassandra,,Mitchell,,,Ind
64391,2014-11-04,49152,43011,General,U.S. House,TN,,,Robert,,Doggart,,,Ind
64392,2014-11-04,49153,43013,General,U.S. House,TN,,,Paul,,Deakin,,,Ind
64393,2014-11-04,49154,43015,General,U.S. House,TN,,,Mike,,Winton,,,Ind
64394,2014-11-04,49157,43020,General,U.S. House,TN,,,Floyd,,Alberson,,,Ind
64394,2016-11-08,49574,43020,General,U.S. House,TN,,,Wayne,,Alberson,,,GOP
64395,2014-11-04,49158,43020,General,U.S. House,TN,,,Herbert,,Bass,,,Ind
64396,2014-11-04,49159,43020,General,U.S. House,TN,,,Paul,,Cook,,,Ind
64396,2016-11-08,49756,43020,General,U.S. House,TN,,,Paul,,Cook,,,Ind
64397,2014-11-04,49136,43440,General,Governor,TN,,,Steve,,Coburn,,,Ind
64399,2014-11-04,5235,18783,General,U.S. Senate,KY,,,David,,Patterson,,Pattersn,Lib
64400,2014-11-04,5242,18009,General,U.S. House,KY,,,Gregory,,Puccetti,,,Ind
64401,2014-11-04,50512,39017,General,U.S. House,PA,,,Nick,,Troiano,,,Ind
64403,2014-11-04,51358,47007,General,U.S. House,VA,,,Bo,,Brown,,,Lib
64404,2014-11-04,51360,47009,General,U.S. House,VA,,,Paul,,Jones,,,Lib
64405,2014-11-04,51362,47013,General,U.S. House,VA,,,James,,Carr,,,Lib
64406,2014-11-04,51365,47015,General,U.S. House,VA,,,Jeffrey,,Carson,,,Lib
64407,2014-11-04,51363,47015,General,U.S. House,VA,,,Gerry,,Blais,,,IGr
64408,2014-11-04,51364,47015,General,U.S. House,VA,,,Gwendolyn,,Beck,,,Ind
64409,2014-11-04,51366,47019,General,U.S. House,VA,,,Dianne,,Blais,,,IGr
64410,2014-11-04,51368,47019,General,U.S. House,VA,,,Brad,,Eickholt,,,Ind
64411,2014-11-04,51371,47021,General,U.S. House,VA,,,Marc,,Harrold,,,Lib
64412,2014-11-04,56744,49274,General,U.S. House,WV,,,Ed,,Rabel,,,Ind
64413,2014-11-04,19848,7007,General,U.S. House,CT,,,Jeffery,,Russell,,,Grn
64413,2016-11-08,20556,9147,General,U.S. Senate,CT,,,Jeffery,,Russell,,,Grn
64414,2014-11-04,23945,20048,General,U.S. House,LA,,,Jeff,,Sanford,,,Lib
64416,2014-11-04,31446,28594,General,U.S. Senate,NE,,,Jim,,Jenkins,,,PEC
64417,2014-11-04,31447,28594,General,U.S. Senate,NE,,,Todd,,Watson,,,PEC
64418,2014-11-04,34306,27607,General,U.S. Senate,MT,,,Amanda,,Curtis,,,Dem
64419,2014-11-04,4992,38019,General,Governor,OR,,,Jason,,Levin,,,PAG
64420,2014-11-04,6081,17585,General,U.S. Senate,KS,,,Greg,,Orman,,,Ind
64421,2014-11-04,77160,36598,General,U.S. House,NY,,,Scott,,Smith,,,Oth
64422,2014-11-04,76998,36585,General,U.S. House,NY,,,Allen,,Steinhardt,,Steinhrdt,Oth
64423,2014-11-04,26130,15800,General,U.S. Senate,IL,,,Sharon,,Hansen,,,Lib
64424,2014-11-04,26135,15989,General,Governor,IL,,,Chad,,Grimm,,,Lib
64427,2014-11-04,22249,17062,General,U.S. Senate,IA,,,Bob,,Quast,,,Oth
64428,2014-11-04,22247,17062,General,U.S. Senate,IA,,,Douglas,,Butzier,,,Lib
64429,2014-11-04,22246,17062,General,U.S. Senate,IA,,,Ruth,,Smith,,,Ind
64430,2014-11-04,22248,17062,General,U.S. Senate,IA,,,Rick,,Stewart,,,Ind
64431,2014-11-04,22252,17076,General,Governor,IA,,,Lee,,Hieb,,,Lib
64432,2014-11-04,22254,17073,General,U.S. House,IA,,,Bryan,,Holder,,,Ind
64432,2016-11-08,22639,17073,General,U.S. House,IA,,,Bryan,,Holder,,,Lib
64433,2014-11-04,22255,17073,General,U.S. House,IA,,,Edward,,Wright,,,Lib
64434,2014-11-04,52308,46374,General,U.S. House,VT,,,Randall,,Meyer,,,Ind
64435,2016-11-08,33830,22947,General,U.S. House,MA,,,Frederick,,Mayock,,,Ind
64438,2014-11-04,33103,22952,General,U.S. House,MA,,,Chris,,Stockwell,,Stockwll,Ind
64439,2016-11-08,47149,31459,General,U.S. Senate,NH,,,Brian,,Chabot,,,Lib
64440,2014-11-04,34973,23818,General,U.S. House,MI,,,Stephen,,Boyle,,,Grn
64441,2014-11-04,34991,23812,General,U.S. House,MI,,,Jim,,Casha,,,Grn
64443,2014-11-04,34968,23807,General,U.S. House,MI,,,Tonya,,Duncan,,,Grn
64444,2014-11-04,34993,23817,General,U.S. House,MI,,,Sam,,Johnson,,,NPA
64444,2016-11-08,35633,23817,General,U.S. House,MI,,,Sam,,Johnson,,,WCP
64445,2014-11-04,34977,23809,General,U.S. House,MI,,,Hal,,Jones,,,Lib
64446,2014-11-04,34969,23810,General,U.S. House,MI,,,John,,Lawrence,,Lawrnce,Grn
64447,2014-11-04,34971,23813,General,U.S. House,MI,,,John,,McDermott,,McDermtt,Grn
64447,2016-11-08,35619,23813,General,U.S. House,MI,,,John,,McDermott,,McDermtt,Grn
64448,2014-11-04,34989,23811,General,U.S. House,MI,,,Rick,,Strawcutter,,Strwcttr,UST
64449,2014-11-04,34990,23811,General,U.S. House,MI,,,David,,Swartout,,,NPA
64450,2014-11-04,34992,23816,General,U.S. House,MI,,,Gary,,Walkowicz,,Walkwcz,NPA
64450,2016-11-08,35632,23816,General,U.S. House,MI,,,Gary,,Walkowicz,,Walkwcz,WCP
64451,2014-11-04,34980,23812,General,U.S. House,MI,,,James,,Weeks,,,Lib
64452,2014-11-04,34975,23806,General,U.S. House,MI,,,Ronald,,Welch,,,Lib
64454,2014-11-04,4988,1377,General,U.S. House,AL,,,Mark,,Lester,,,Dem
64455,2014-11-04,59064,45888,General,U.S. House,TX,,,Vince,,Duncan,,,Ind
64456,2014-11-04,59065,45900,General,U.S. House,TX,,,Eric,,Williams,,,Ind
64457,2014-11-04,23966,20157,General,U.S. Senate,LA,,,Wayne,,Ables,,,Dem
64458,2014-11-04,23969,20157,General,U.S. Senate,LA,,,Vallian,,Senegal,,,Dem
64459,2014-11-04,23968,20157,General,U.S. Senate,LA,,,William,,Waymire,,,Dem
64460,2014-11-04,23970,20048,General,U.S. House,LA,,,Lee,,Dugas,,,Dem
64460,2016-11-08,24393,20048,General,U.S. House,LA,,,Lee Ann,,Dugas,,,Dem
64461,2014-11-04,23972,20049,General,U.S. House,LA,,,David,,Brooks,,,NPA
64463,2014-11-04,23974,20050,General,U.S. House,LA,,,Russell,,Richard,,,NPA
